rank,feature,source,tree_imp_c1_holdingtemp,tree_imp_c1_holdingtime,tree_imp_mean,perm_imp_c1_holdingtemp,perm_imp_c1_holdingtime,perm_imp_mean
862,img_0515,image,1.925871801489163e-06,0.0,9.629359007445815e-07,-2.7125229790092575e-07,-2.414655836613377e-07,-2.5635894078113174e-07
863,img_0631,image,0.0006584239182173751,0.0,0.00032921195910868753,-2.697341576429757e-07,-2.547315196999023e-07,-2.62232838671439e-07
864,img_0327,image,4.2981785010360305e-05,0.0,2.1490892505180153e-05,-1.9675863386359182e-07,-3.3760779865055214e-07,-2.6718321625707197e-07
865,img_0580,image,5.637160847673083e-05,0.0,2.8185804238365417e-05,-1.4990093345490506e-07,-3.8489112630379907e-07,-2.673960298793521e-07
866,img_0267,image,3.473021100024011e-06,0.0,1.7365105500120056e-06,-1.6703717197197322e-07,-3.7347095394046903e-07,-2.702540629562211e-07
867,img_0466,image,0.0,0.0,0.0,4.633616824678555e-08,-5.906593156801421e-07,-2.7216157371667824e-07
868,img_0575,image,0.0006949028726616771,0.0,0.00034745143633083857,-5.931315588791897e-07,4.66767001938706e-08,-2.7322742934265957e-07
869,img_0453,image,9.758652228242308e-05,2.771583804826355e-19,4.8793261141211674e-05,-5.674638078656536e-07,1.432563845327195e-08,-2.765690847061908e-07
870,img_0536,image,0.0005998620545155176,0.0,0.0002999310272577588,-4.42983054793622e-07,-1.1640394481648997e-07,-2.79693499805056e-07
871,img_0723,image,5.0374231752125495e-05,0.0,2.5187115876062748e-05,-6.262912457755121e-07,6.66869032439621e-08,-2.79802171265775e-07
872,img_0524,image,0.0,0.0,0.0,-2.3534657447310537e-07,-3.285881180925543e-07,-2.8196734628282984e-07
873,img_0101,image,0.0,0.0,0.0,-3.397113792824591e-07,-2.317893940340099e-07,-2.857503866582345e-07
874,img_0553,image,0.0,0.0,0.0,-2.103314911461318e-07,-3.6775888134776835e-07,-2.890451862469501e-07
875,img_0672,image,0.0,0.0,0.0,-5.151771091949087e-07,-6.46824158456738e-08,-2.8992976252029124e-07
876,img_0481,image,0.0006418453507809014,0.0,0.0003209226753904507,-1.7630995083894873e-07,-4.0825535847499593e-07,-2.922826546569723e-07
877,img_0694,image,6.017014679835661e-05,0.0,3.0085073399178304e-05,-2.6302163990132855e-07,-3.342228838798533e-07,-2.9862226189059093e-07
878,img_0719,image,0.0,0.0,0.0,-3.5244479665852426e-07,-2.457324571158992e-07,-2.990886268872117e-07
879,img_0053,image,0.0,0.0,0.0,-3.5745435988943084e-08,-5.76491160186876e-07,-3.0611829808790954e-07
880,img_0245,image,0.015814999856224494,0.0,0.007907499928112247,-3.939433249833257e-07,-2.2149217964173574e-07,-3.0771775231253076e-07
881,img_0582,image,0.0,0.0,0.0,-3.6757966135336775e-07,-2.4986686080197274e-07,-3.0872326107767027e-07
882,img_0305,image,0.0,0.0,0.0,-5.0391148076478484e-08,-5.69415887796687e-07,-3.0990351793658274e-07
883,img_0603,image,0.0,0.0,0.0,-3.9127050900367165e-07,-2.3796063901571075e-07,-3.146155740096912e-07
884,img_0717,image,0.0,0.0,0.0,-3.131693855684681e-07,-3.1768353978556265e-07,-3.1542646267701537e-07
885,img_0535,image,0.0006442940059147289,0.0,0.00032214700295736445,-3.704476242538668e-07,-2.635979301501834e-07,-3.170227772020251e-07
886,img_0146,image,0.0,0.0,0.0,-2.698834664638383e-07,-3.667153090969322e-07,-3.1829938778038526e-07
887,img_0143,image,4.3636918680922404e-08,0.0,2.1818459340461202e-08,-3.6498729432121736e-07,-2.7515085514462357e-07,-3.2006907473292047e-07
888,img_0096,image,0.0,0.0,0.0,-6.73145301899325e-07,2.733864337134406e-08,-3.229033292639905e-07
889,img_0226,image,0.0,0.0,0.0,-3.6360353647957313e-07,-2.9678952260248084e-07,-3.30196529541027e-07
890,img_0210,image,0.0,0.0,0.0,-1.687417371276645e-07,-4.983398603553013e-07,-3.3354079874148294e-07
891,img_0713,image,1.609271133628696e-05,0.0,8.04635566814348e-06,-1.7809954903080793e-07,-5.022986255598383e-07,-3.4019908729532313e-07
892,img_0207,image,0.0,0.0,0.0,-3.8593815906429183e-07,-2.944864491594146e-07,-3.4021230411185324e-07
893,img_0754,image,0.0,0.0,0.0,-9.720624712272751e-07,2.508161306868928e-07,-3.606231702701912e-07
894,s,tabular,8.378795864468707e-05,0.0,4.1893979322343536e-05,-3.653542207993077e-07,-3.5890974496854967e-07,-3.621319828839287e-07
895,img_0275,image,7.580230724442915e-05,0.0,3.7901153622214574e-05,-7.28585625209277e-07,-5.178565842811622e-09,-3.668820955260443e-07
896,img_0544,image,0.000289273901034228,0.0,0.000144636950517114,-7.929861040145703e-07,2.021969591758932e-08,-3.863832040484905e-07
897,img_0328,image,3.834881594730935e-05,2.2475789875033592e-17,1.9174407973665914e-05,-5.955082595598959e-07,-1.8479228580670082e-07,-3.9015027268329837e-07
898,img_0382,image,0.0,0.0,0.0,1.4720290588687846e-07,-9.388350034944537e-07,-3.9581604880378764e-07
899,img_0569,image,0.0,0.0,0.0,-5.046487900228768e-07,-2.929153831487952e-07,-3.98782086585836e-07
900,img_0201,image,0.0,0.0,0.0,-7.13890572912046e-07,-9.523976711722781e-08,-4.0456517001463687e-07
901,img_0051,image,2.0162391057722162e-05,0.0,1.0081195528861081e-05,-8.76360541512966e-07,5.551923540902948e-08,-4.1042065305196826e-07
902,img_0730,image,0.0,4.061650482912816e-18,2.030825241456408e-18,-5.667917534535327e-07,-2.54257259602042e-07,-4.105245065277874e-07
903,img_0144,image,1.2499879742022837e-07,0.0,6.249939871011418e-08,-5.583503137063239e-07,-3.0957352414873185e-07,-4.339619189275279e-07
904,img_0356,image,0.0,0.0,0.0,-4.617114702121228e-07,-4.102964710206436e-07,-4.3600397061638316e-07
905,img_0293,image,0.00042604547454757724,-3.8196693711948977e-19,0.00021302273727378843,-9.92362055007856e-07,1.1062430069763706e-07,-4.408688771551094e-07
906,img_0762,image,1.4224623303653982e-05,0.0,7.112311651826991e-06,-3.9104621359919987e-07,-5.694321888238818e-07,-4.802392012115408e-07
907,img_0570,image,0.0,0.0,0.0,-3.714791136144591e-07,-5.968515996768176e-07,-4.841653566456383e-07
908,img_0320,image,4.515594841824359e-05,0.0,2.2577974209121794e-05,-6.8925257575847e-07,-3.34248345490451e-07,-5.117504606244605e-07
909,img_0577,image,0.0,0.0,0.0,-6.779756024366534e-07,-3.5584580053704685e-07,-5.169107014868501e-07
910,img_0367,image,0.0,0.0,0.0,-3.718523660767303e-07,-7.136887001379932e-07,-5.427705331073618e-07
911,img_0237,image,4.8195057407171636e-05,0.0,2.4097528703585818e-05,-5.643778659414345e-07,-5.598261559436324e-07,-5.621020109425334e-07
912,img_0336,image,0.0,0.0,0.0,-6.260869886420828e-07,-5.34649445049773e-07,-5.803682168459279e-07
913,img_0486,image,0.00013856804361638548,0.0,6.928402180819274e-05,-5.288014300330879e-07,-7.265224192032349e-07,-6.276619246181614e-07
914,morph_ferrite_area_skewness,morph,7.029131184574378e-07,-3.523231926356617e-21,3.5145655922871717e-07,-7.723029089468092e-07,-1.4038622624390484e-06,-1.088082585692929e-06
915,morph_ferrite_nnd_std,morph,0.0,0.0,0.0,-2.7014991769536145e-05,1.2225972079527025e-05,-7.39450984500456e-06
916,morph_ferrite_nnd_mean,morph,0.000943171018028841,0.0,0.0004715855090144205,-0.0003987564125857657,-0.0001057458759667007,-0.0002522511442762332
917,morph_ferrite_equiv_diam_mean,morph,0.0,0.0,0.0,-0.0008467384095521724,-0.00041205295018504896,-0.0006293956798686107
918,morph_martensite_island_count,morph,9.509977903907508e-05,0.0,4.754988951953754e-05,-0.0015438076237711319,-0.00035011534404032484,-0.0009469614839057284
919,morph_martensite_island_spacing_mean,morph,0.00027151735479674324,0.0,0.00013575867739837162,-0.0031801721479867593,0.0005960677886900579,-0.0012920521796483508
